state,date,total_case,daily_cases
Vermont,11/6/20,2326,23
Vermont,11/7/20,2347,21
Vermont,11/8/20,2392,45
Vermont,11/9/20,2415,23
Vermont,11/10/20,2462,47
Vermont,11/11/20,2535,73
Vermont,11/12/20,2651,116
Vermont,11/13/20,2743,92
Vermont,11/14/20,2843,100
Vermont,11/15/20,2889,46
Vermont,11/16/20,3008,119
Vermont,11/17/20,3104,96
Vermont,11/18/20,3161,57
Vermont,11/19/20,3310,149
Vermont,11/20/20,3459,149
Vermont,11/21/20,3546,87
Vermont,11/22/20,3629,83
Vermont,11/23/20,3714,85
Vermont,11/24/20,3762,48
Vermont,11/25/20,3827,65
Vermont,11/26/20,3827,0
Vermont,11/27/20,4005,178
Vermont,11/28/20,4033,28
Vermont,11/29/20,4100,67
Vermont,11/30/20,4172,72
Vermont,12/1/20,4239,67
Vermont,12/2/20,4461,222
Vermont,12/3/20,4642,181
Vermont,12/4/20,4763,121
Vermont,12/5/20,4894,131
Vermont,12/6/20,5015,121
Vermont,12/7/20,5080,65
Vermont,12/8/20,5180,100
Vermont,12/9/20,5285,105
Vermont,12/10/20,5413,128
Vermont,12/11/20,5541,128
Vermont,12/12/20,5626,85
Vermont,12/13/20,5753,127
Vermont,12/14/20,5857,104
Vermont,12/15/20,5923,66
Vermont,12/16/20,6009,86
Vermont,12/17/20,6149,140
Vermont,12/18/20,6243,94
Vermont,12/19/20,6343,100
Vermont,12/20/20,6443,100
Vermont,12/21/20,6534,91
Vermont,12/22/20,6608,74
Vermont,12/23/20,6680,72
Vermont,12/24/20,6781,101
Vermont,12/25/20,6781,0
Vermont,12/26/20,6966,185
Vermont,12/27/20,7029,63
Vermont,12/28/20,7120,91
Vermont,12/29/20,7202,82
Vermont,12/30/20,7276,74
Vermont,12/31/20,7412,136
Vermont,1/1/21,7412,0
Vermont,1/2/21,7689,277
Vermont,1/3/21,7793,104
Vermont,1/4/21,7873,80
Vermont,1/5/21,8038,165
Vermont,1/6/21,8158,120
Vermont,1/7/21,8403,245
Vermont,1/8/21,8619,216
Vermont,1/9/21,8790,171
Vermont,1/10/21,8967,177
Vermont,1/11/21,9078,111
Vermont,1/12/21,9247,169
Vermont,1/13/21,9368,121
Vermont,1/14/21,9573,205
Vermont,1/15/21,9734,161
Vermont,1/16/21,9915,181
Vermont,1/17/21,10057,142
Vermont,1/18/21,10220,163
Vermont,1/19/21,10321,101
Vermont,1/20/21,10471,150
Vermont,1/21/21,10580,109
Vermont,1/22/21,10759,179
Vermont,1/23/21,10908,149
Vermont,1/24/21,11033,125
Vermont,1/25/21,11165,132
Vermont,1/26/21,11285,120
Vermont,1/27/21,11379,94
Vermont,1/28/21,11523,144
Vermont,1/29/21,11658,135
Vermont,1/30/21,11831,173
Vermont,1/31/21,11965,134
Vermont,2/1/21,12083,118
Vermont,2/2/21,12196,113
Vermont,2/3/21,12329,133
Vermont,2/4/21,12503,174
Vermont,2/5/21,12612,109
Vermont,2/6/21,12766,154
Vermont,2/7/21,12900,134
Vermont,2/8/21,13046,146
Vermont,2/9/21,13105,59
Vermont,2/10/21,13122,17
Vermont,2/11/21,13249,127
Vermont,2/12/21,13415,166
Vermont,2/13/21,13561,146
Vermont,2/14/21,13677,116
Vermont,2/15/21,13862,185
Vermont,2/16/21,13917,55
Vermont,2/17/21,13996,79
Vermont,2/18/21,14149,153
Vermont,2/19/21,14251,102
Vermont,2/20/21,14359,108
Vermont,2/21/21,14493,134
Vermont,2/22/21,14608,115
Vermont,2/23/21,14691,83
Vermont,2/24/21,14768,77
Vermont,2/25/21,14840,72
Vermont,2/26/21,14963,123
Vermont,2/27/21,15098,135
Vermont,2/28/21,15198,100
Vermont,3/1/21,15284,86
Vermont,3/2/21,15372,88
Vermont,3/3/21,15487,115
Vermont,3/4/21,15686,199
Vermont,3/5/21,15819,133
Vermont,3/6/21,15964,145
Vermont,3/7/21,16083,119
Vermont,3/8/21,16199,116
Vermont,3/9/21,16286,87
Vermont,3/10/21,16371,85
Vermont,3/11/21,16500,129
Vermont,3/12/21,16623,123
Vermont,3/13/21,16698,75
Vermont,3/14/21,16890,192
Vermont,3/15/21,16992,102
Vermont,3/16/21,17047,55
Vermont,3/17/21,17106,59
Vermont,3/18/21,17247,141
Vermont,3/19/21,17393,146
Vermont,3/20/21,17555,162
Vermont,3/21/21,17740,185
Vermont,3/22/21,17839,99
Vermont,3/23/21,17933,94
Vermont,3/24/21,18028,95
Vermont,3/25/21,18215,187
Vermont,3/26/21,18498,283
Vermont,3/27/21,18623,125
Vermont,3/28/21,18820,197
Vermont,3/29/21,19002,182
Vermont,3/30/21,19109,107
Vermont,3/31/21,19275,166
Vermont,4/1/21,19523,248
Vermont,4/2/21,19755,232
Vermont,4/3/21,19905,150
Vermont,4/4/21,20149,244
Vermont,4/5/21,20267,118
Vermont,4/6/21,20373,106
Vermont,4/7/21,20442,69
Vermont,4/8/21,20669,227
Vermont,4/9/21,20815,146
Vermont,4/10/21,20965,150
Vermont,4/11/21,21202,237
Vermont,4/12/21,21291,89
Vermont,4/13/21,21388,97
Vermont,4/14/21,21488,100
Vermont,4/15/21,21664,176
Vermont,4/16/21,21803,139
Vermont,4/17/21,21869,66
Vermont,4/18/21,22016,147
Vermont,4/19/21,22112,96
Vermont,4/20/21,22112,0
Vermont,4/21/21,22238,126
Vermont,4/22/21,22325,87
Vermont,4/23/21,22416,91
Vermont,4/24/21,22479,63
Vermont,4/25/21,22576,97
Vermont,4/26/21,22617,41
Vermont,4/27/21,22675,58
Vermont,4/28/21,22723,48
Vermont,4/29/21,22824,101
Vermont,4/30/21,22952,128
Vermont,5/1/21,23032,80
Vermont,5/2/21,23126,94
Vermont,5/3/21,23158,32
Vermont,5/4/21,23191,33
Vermont,5/5/21,23247,56
Vermont,5/6/21,23296,49
Vermont,5/7/21,23393,97
Vermont,5/8/21,23445,52
Vermont,5/9/21,23486,41
Vermont,5/10/21,23541,55
Vermont,5/11/21,23606,65
Vermont,5/12/21,23651,45
Vermont,5/13/21,23724,73
Vermont,5/14/21,23792,68
Vermont,5/15/21,23847,55
Vermont,5/16/21,23883,36
Vermont,5/17/21,23912,29
Vermont,5/18/21,23945,33
Vermont,5/19/21,23988,43
Vermont,5/20/21,24026,38
Vermont,5/21/21,24065,39
Vermont,5/22/21,24084,19
Vermont,5/23/21,24106,22
Vermont,5/24/21,24127,21
Vermont,5/25/21,24136,9
Vermont,5/26/21,24162,26
Vermont,5/27/21,24182,20
Vermont,5/28/21,24190,8
Vermont,5/29/21,24200,10
Vermont,5/30/21,24209,9
Vermont,5/31/21,24220,11
Vermont,6/1/21,24224,4
Vermont,6/2/21,24232,8
Vermont,6/3/21,24240,8
Vermont,6/4/21,24252,12
Vermont,6/5/21,24252,0
Vermont,6/6/21,24252,0
Vermont,6/7/21,24282,30
Vermont,6/8/21,24295,13
Vermont,6/9/21,24300,5
Vermont,6/10/21,24314,14
Vermont,6/11/21,24320,6
Vermont,6/12/21,24320,0
Vermont,6/13/21,24320,0
Vermont,6/14/21,24331,11
Vermont,6/15/21,24339,8
Vermont,6/16/21,24348,9
Vermont,6/17/21,24357,9
Vermont,6/18/21,24360,3
Vermont,6/19/21,24360,0
Vermont,6/20/21,24360,0
Vermont,6/21/21,24368,8
Vermont,6/22/21,24371,3
Vermont,6/23/21,24379,8
Vermont,6/24/21,24385,6
Vermont,6/25/21,24392,7
Vermont,6/26/21,24392,0
Vermont,6/27/21,24392,0
Vermont,6/28/21,24402,10
Vermont,6/29/21,24406,4
Vermont,6/30/21,24410,4
Vermont,7/1/21,24412,2
Vermont,7/2/21,24419,7
Vermont,7/3/21,24419,0
Vermont,7/4/21,24419,0
Vermont,7/5/21,24419,0
Vermont,7/6/21,24433,14
Vermont,7/7/21,24440,7
Vermont,7/8/21,24445,5
Vermont,7/9/21,24457,12
Vermont,7/10/21,24457,0
Vermont,7/11/21,24457,0
Vermont,7/12/21,24489,32
Vermont,7/13/21,24497,8
Vermont,7/14/21,24516,19
Vermont,7/15/21,24529,13
Vermont,7/16/21,24550,21
Vermont,7/17/21,24550,0
Vermont,7/18/21,24550,0
Vermont,7/19/21,24579,29
Vermont,7/20/21,24590,11
Vermont,7/21/21,24609,19
Vermont,7/22/21,24647,38
Vermont,7/23/21,24676,29
Vermont,7/24/21,24676,0
Vermont,7/25/21,24676,0
Vermont,7/26/21,24748,72
Virgin Islands,1/22/20,0,0
Virgin Islands,1/23/20,0,0
Virgin Islands,1/24/20,0,0
Virgin Islands,1/25/20,0,0
Virgin Islands,1/26/20,0,0
Virgin Islands,1/27/20,0,0
Virgin Islands,1/28/20,0,0
Virgin Islands,1/29/20,0,0
Virgin Islands,1/30/20,0,0
Virgin Islands,1/31/20,0,0
Virgin Islands,2/1/20,0,0
Virgin Islands,2/2/20,0,0
Virgin Islands,2/3/20,0,0
Virgin Islands,2/4/20,0,0
Virgin Islands,2/5/20,0,0
Virgin Islands,2/6/20,0,0
Virgin Islands,2/7/20,0,0
Virgin Islands,2/8/20,0,0
Virgin Islands,2/9/20,0,0
Virgin Islands,2/10/20,0,0
Virgin Islands,2/11/20,0,0
Virgin Islands,2/12/20,0,0
Virgin Islands,2/13/20,0,0
Virgin Islands,2/14/20,0,0
Virgin Islands,2/15/20,0,0
Virgin Islands,2/16/20,0,0
Virgin Islands,2/17/20,0,0
Virgin Islands,2/18/20,0,0
Virgin Islands,2/19/20,0,0
Virgin Islands,2/20/20,0,0
Virgin Islands,2/21/20,0,0
Virgin Islands,2/22/20,0,0
Virgin Islands,2/23/20,0,0
Virgin Islands,2/24/20,0,0
Virgin Islands,2/25/20,0,0
Virgin Islands,2/26/20,0,0
Virgin Islands,2/27/20,0,0
Virgin Islands,2/28/20,0,0
Virgin Islands,2/29/20,0,0
Virgin Islands,3/1/20,0,0
Virgin Islands,3/2/20,0,0
Virgin Islands,3/3/20,0,0
Virgin Islands,3/4/20,0,0
Virgin Islands,3/5/20,0,0
Virgin Islands,3/6/20,0,0
Virgin Islands,3/7/20,0,0
Virgin Islands,3/8/20,0,0
Virgin Islands,3/9/20,0,0
Virgin Islands,3/10/20,0,0
Virgin Islands,3/11/20,0,0
Virgin Islands,3/12/20,0,0
Virgin Islands,3/13/20,0,0
Virgin Islands,3/14/20,0,0
Virgin Islands,3/15/20,0,0
Virgin Islands,3/16/20,1,1
Virgin Islands,3/17/20,2,1
Virgin Islands,3/18/20,2,0
Virgin Islands,3/19/20,3,1
Virgin Islands,3/20/20,3,0
Virgin Islands,3/21/20,6,3
Virgin Islands,3/22/20,6,0
Virgin Islands,3/23/20,7,1
Virgin Islands,3/24/20,17,10
Virgin Islands,3/25/20,17,0
Virgin Islands,3/26/20,17,0
Virgin Islands,3/27/20,19,2
Virgin Islands,3/28/20,22,3
Virgin Islands,3/29/20,23,1
Virgin Islands,3/30/20,30,7
Virgin Islands,3/31/20,30,0
Virgin Islands,4/1/20,30,0
Virgin Islands,4/2/20,30,0
Virgin Islands,4/3/20,37,7
Virgin Islands,4/4/20,40,3
Virgin Islands,4/5/20,42,2
Virgin Islands,4/6/20,43,1
Virgin Islands,4/7/20,43,0
Virgin Islands,4/8/20,45,2
Virgin Islands,4/9/20,45,0
Virgin Islands,4/10/20,50,5
Virgin Islands,4/11/20,51,1
Virgin Islands,4/12/20,51,0
Virgin Islands,4/13/20,51,0
Virgin Islands,4/14/20,51,0
Virgin Islands,4/15/20,51,0
Virgin Islands,4/16/20,51,0
Virgin Islands,4/17/20,51,0
Virgin Islands,4/18/20,53,2
Virgin Islands,4/19/20,53,0
Virgin Islands,4/20/20,53,0
Virgin Islands,4/21/20,53,0
Virgin Islands,4/22/20,54,1
Virgin Islands,4/23/20,54,0
Virgin Islands,4/24/20,54,0
Virgin Islands,4/25/20,55,1
Virgin Islands,4/26/20,57,2
Virgin Islands,4/27/20,57,0
Virgin Islands,4/28/20,57,0
Virgin Islands,4/29/20,57,0
Virgin Islands,4/30/20,66,9
Virgin Islands,5/1/20,66,0
Virgin Islands,5/2/20,66,0
Virgin Islands,5/3/20,66,0
Virgin Islands,5/4/20,66,0
Virgin Islands,5/5/20,66,0
Virgin Islands,5/6/20,66,0
Virgin Islands,5/7/20,66,0
Virgin Islands,5/8/20,68,2
Virgin Islands,5/9/20,68,0
Virgin Islands,5/10/20,69,1
Virgin Islands,5/11/20,69,0
Virgin Islands,5/12/20,69,0
Virgin Islands,5/13/20,69,0
Virgin Islands,5/14/20,69,0
Virgin Islands,5/15/20,69,0
Virgin Islands,5/16/20,69,0
Virgin Islands,5/17/20,69,0
Virgin Islands,5/18/20,69,0
Virgin Islands,5/19/20,69,0
Virgin Islands,5/20/20,69,0
Virgin Islands,5/21/20,69,0
Virgin Islands,5/22/20,69,0
Virgin Islands,5/23/20,69,0
Virgin Islands,5/24/20,69,0
Virgin Islands,5/25/20,69,0
Virgin Islands,5/26/20,69,0
Virgin Islands,5/27/20,69,0
Virgin Islands,5/28/20,69,0
Virgin Islands,5/29/20,69,0
Virgin Islands,5/30/20,69,0
Virgin Islands,5/31/20,69,0
Virgin Islands,6/1/20,70,1
Virgin Islands,6/2/20,70,0
Virgin Islands,6/3/20,70,0
Virgin Islands,6/4/20,71,1
Virgin Islands,6/5/20,71,0
Virgin Islands,6/6/20,71,0
Virgin Islands,6/7/20,71,0
Virgin Islands,6/8/20,71,0
Virgin Islands,6/9/20,71,0
Virgin Islands,6/10/20,72,1
Virgin Islands,6/11/20,72,0
Virgin Islands,6/12/20,72,0
Virgin Islands,6/13/20,72,0
Virgin Islands,6/14/20,72,0
Virgin Islands,6/15/20,72,0
Virgin Islands,6/16/20,72,0
Virgin Islands,6/17/20,73,1
Virgin Islands,6/18/20,73,0
Virgin Islands,6/19/20,73,0
Virgin Islands,6/20/20,73,0
Virgin Islands,6/21/20,76,3
Virgin Islands,6/22/20,76,0
Virgin Islands,6/23/20,76,0
Virgin Islands,6/24/20,76,0
Virgin Islands,6/25/20,80,4
Virgin Islands,6/26/20,81,1
Virgin Islands,6/27/20,81,0
Virgin Islands,6/28/20,81,0
Virgin Islands,6/29/20,81,0
Virgin Islands,6/30/20,81,0
Virgin Islands,7/1/20,90,9
Virgin Islands,7/2/20,92,2
Virgin Islands,7/3/20,98,6
Virgin Islands,7/4/20,111,13
Virgin Islands,7/5/20,111,0
Virgin Islands,7/6/20,112,1
Virgin Islands,7/7/20,116,4
Virgin Islands,7/8/20,122,6
Virgin Islands,7/9/20,144,22
Virgin Islands,7/10/20,153,9
Virgin Islands,7/11/20,167,14
Virgin Islands,7/12/20,181,14
Virgin Islands,7/13/20,206,25
Virgin Islands,7/14/20,206,0
Virgin Islands,7/15/20,243,37
Virgin Islands,7/16/20,249,6
Virgin Islands,7/17/20,263,14
Virgin Islands,7/18/20,283,20
Virgin Islands,7/19/20,283,0
Virgin Islands,7/20/20,304,21
Virgin Islands,7/21/20,304,0
Virgin Islands,7/22/20,320,16
Virgin Islands,7/23/20,336,16
Virgin Islands,7/24/20,352,16
Virgin Islands,7/25/20,352,0
Virgin Islands,7/26/20,352,0
Virgin Islands,7/27/20,364,12
Virgin Islands,7/28/20,375,11
Virgin Islands,7/29/20,385,10
Virgin Islands,7/30/20,385,0
Virgin Islands,7/31/20,406,21
Virgin Islands,8/1/20,421,15
Virgin Islands,8/2/20,421,0
Virgin Islands,8/3/20,439,18
Virgin Islands,8/4/20,463,24
Virgin Islands,8/5/20,481,18
Virgin Islands,8/6/20,501,20
Virgin Islands,8/7/20,522,21
Virgin Islands,8/8/20,528,6
Virgin Islands,8/9/20,528,0
Virgin Islands,8/10/20,547,19
Virgin Islands,8/11/20,576,29
Virgin Islands,8/12/20,639,63
Virgin Islands,8/13/20,682,43
Virgin Islands,8/14/20,704,22
Virgin Islands,8/15/20,734,30
Virgin Islands,8/16/20,741,7
Virgin Islands,8/17/20,760,19
Virgin Islands,8/18/20,796,36
Virgin Islands,8/19/20,828,32
Virgin Islands,8/20/20,869,41
Virgin Islands,8/21/20,932,63
Virgin Islands,8/22/20,960,28
Virgin Islands,8/23/20,980,20
Virgin Islands,8/24/20,984,4
Virgin Islands,8/25/20,998,14
Virgin Islands,8/26/20,1030,32
Virgin Islands,8/27/20,1052,22
Virgin Islands,8/28/20,1075,23
Virgin Islands,8/29/20,1118,43
Virgin Islands,8/30/20,1129,11
Virgin Islands,8/31/20,1134,5
Virgin Islands,9/1/20,1143,9
Virgin Islands,9/2/20,1144,1
Virgin Islands,9/3/20,1150,6
Virgin Islands,9/4/20,1150,0
Virgin Islands,9/5/20,1167,17
Virgin Islands,9/6/20,1181,14
Virgin Islands,9/7/20,1190,9
Virgin Islands,9/8/20,1191,1
Virgin Islands,9/9/20,1197,6
Virgin Islands,9/10/20,1201,4
Virgin Islands,9/11/20,1201,0
Virgin Islands,9/12/20,1211,10
Virgin Islands,9/13/20,1220,9
Virgin Islands,9/14/20,1221,1
Virgin Islands,9/15/20,1232,11
Virgin Islands,9/16/20,1232,0
Virgin Islands,9/17/20,1238,6
Virgin Islands,9/18/20,1257,19
Virgin Islands,9/19/20,1257,0
Virgin Islands,9/20/20,1269,12
Virgin Islands,9/21/20,1269,0
Virgin Islands,9/22/20,1278,9
Virgin Islands,9/23/20,1290,12
Virgin Islands,9/24/20,1290,0
Virgin Islands,9/25/20,1296,6
Virgin Islands,9/26/20,1317,21
Virgin Islands,9/27/20,1317,0
Virgin Islands,9/28/20,1318,1
Virgin Islands,9/29/20,1318,0
Virgin Islands,9/30/20,1318,0
Virgin Islands,10/1/20,1326,8
Virgin Islands,10/2/20,1326,0
Virgin Islands,10/3/20,1327,1
Virgin Islands,10/4/20,1327,0
Virgin Islands,10/5/20,1322,-5
Virgin Islands,10/6/20,1321,-1
Virgin Islands,10/7/20,1322,1
Virgin Islands,10/8/20,1324,2
Virgin Islands,10/9/20,1324,0
Virgin Islands,10/10/20,1325,1
Virgin Islands,10/11/20,1325,0
Virgin Islands,10/12/20,1325,0
Virgin Islands,10/13/20,1328,3
Virgin Islands,10/14/20,1328,0
Virgin Islands,10/15/20,1329,1
Virgin Islands,10/16/20,1329,0
Virgin Islands,10/17/20,1335,6
Virgin Islands,10/18/20,1335,0
Virgin Islands,10/19/20,1335,0
Virgin Islands,10/20/20,1337,2
Virgin Islands,10/21/20,1337,0
Virgin Islands,10/22/20,1343,6
Virgin Islands,10/23/20,1346,3
Virgin Islands,10/24/20,1346,0
Virgin Islands,10/25/20,1346,0
Virgin Islands,10/26/20,1348,2
Virgin Islands,10/27/20,1351,3
Virgin Islands,10/28/20,1353,2
Virgin Islands,10/29/20,1353,0
Virgin Islands,10/30/20,1362,9
Virgin Islands,10/31/20,1376,14
Virgin Islands,11/1/20,1376,0
Virgin Islands,11/2/20,1376,0
Virgin Islands,11/3/20,1385,9
Virgin Islands,11/4/20,1388,3
Virgin Islands,11/5/20,1388,0
Virgin Islands,11/6/20,1390,2
Virgin Islands,11/7/20,1390,0
Virgin Islands,11/8/20,1405,15
Virgin Islands,11/9/20,1405,0
Virgin Islands,11/10/20,1413,8
Virgin Islands,11/11/20,1413,0
Virgin Islands,11/12/20,1413,0
Virgin Islands,11/13/20,1426,13
Virgin Islands,11/14/20,1434,8
Virgin Islands,11/15/20,1434,0
Virgin Islands,11/16/20,1434,0
Virgin Islands,11/17/20,1450,16
Virgin Islands,11/18/20,1463,13
Virgin Islands,11/19/20,1469,6
Virgin Islands,11/20/20,1482,13
Virgin Islands,11/21/20,1491,9
Virgin Islands,11/22/20,1504,13
Virgin Islands,11/23/20,1507,3
Virgin Islands,11/24/20,1521,14
Virgin Islands,11/25/20,1521,0
Virgin Islands,11/26/20,1521,0
Virgin Islands,11/27/20,1521,0
Virgin Islands,11/28/20,1538,17
Virgin Islands,11/29/20,1544,6
Virgin Islands,11/30/20,1544,0
Virgin Islands,12/1/20,1550,6
Virgin Islands,12/2/20,1589,39
Virgin Islands,12/3/20,1589,0
Virgin Islands,12/4/20,1613,24
Virgin Islands,12/5/20,1633,20
Virgin Islands,12/6/20,1633,0
Virgin Islands,12/7/20,1649,16
Virgin Islands,12/8/20,1680,31
Virgin Islands,12/9/20,1698,18
Virgin Islands,12/10/20,1733,35
Virgin Islands,12/11/20,1791,58
Virgin Islands,12/12/20,1791,0
Virgin Islands,12/13/20,1791,0
Virgin Islands,12/14/20,1807,16
Virgin Islands,12/15/20,1828,21
Virgin Islands,12/16/20,1828,0
Virgin Islands,12/17/20,1878,50
Virgin Islands,12/18/20,1900,22
Virgin Islands,12/19/20,1910,10
Virgin Islands,12/20/20,1921,11
Virgin Islands,12/21/20,1921,0
Virgin Islands,12/22/20,1934,13
Virgin Islands,12/23/20,1950,16
Virgin Islands,12/24/20,1967,17
Virgin Islands,12/25/20,1979,12
Virgin Islands,12/26/20,1979,0
Virgin Islands,12/27/20,1979,0
Virgin Islands,12/28/20,1979,0
Virgin Islands,12/29/20,1979,0
Virgin Islands,12/30/20,2010,31
Virgin Islands,12/31/20,2031,21
Virgin Islands,1/1/21,2036,5
Virgin Islands,1/2/21,2041,5
Virgin Islands,1/3/21,2042,1
Virgin Islands,1/4/21,2055,13
Virgin Islands,1/5/21,2083,28
Virgin Islands,1/6/21,2083,0
Virgin Islands,1/7/21,2130,47
Virgin Islands,1/8/21,2143,13
Virgin Islands,1/9/21,2143,0
Virgin Islands,1/10/21,2143,0
Virgin Islands,1/11/21,2143,0
Virgin Islands,1/12/21,2166,23
Virgin Islands,1/13/21,2166,0
Virgin Islands,1/14/21,2166,0
Virgin Islands,1/15/21,2166,0
Virgin Islands,1/16/21,2166,0
Virgin Islands,1/17/21,2260,94
Virgin Islands,1/18/21,2260,0
Virgin Islands,1/19/21,2283,23
Virgin Islands,1/20/21,2305,22
Virgin Islands,1/21/21,2305,0
Virgin Islands,1/22/21,2321,16
Virgin Islands,1/23/21,2341,20
Virgin Islands,1/24/21,2341,0
Virgin Islands,1/25/21,2350,9
Virgin Islands,1/26/21,2373,23
Virgin Islands,1/27/21,2373,0
Virgin Islands,1/28/21,2384,11
Virgin Islands,1/29/21,2398,14
Virgin Islands,1/30/21,2398,0
Virgin Islands,1/31/21,2398,0
Virgin Islands,2/1/21,2421,23
Virgin Islands,2/2/21,2426,5
Virgin Islands,2/3/21,2430,4
Virgin Islands,2/4/21,2440,10
Virgin Islands,2/5/21,2449,9
Virgin Islands,2/6/21,2449,0
Virgin Islands,2/7/21,2466,17
Virgin Islands,2/8/21,2466,0
Virgin Islands,2/9/21,2485,19
Virgin Islands,2/10/21,2485,0
Virgin Islands,2/11/21,2505,20
Virgin Islands,2/12/21,2524,19
Virgin Islands,2/13/21,2524,0
Virgin Islands,2/14/21,2524,0
Virgin Islands,2/15/21,2542,18
Virgin Islands,2/16/21,2542,0
Virgin Islands,2/17/21,2545,3
Virgin Islands,2/18/21,2558,13
Virgin Islands,2/19/21,2575,17
Virgin Islands,2/20/21,2575,0
Virgin Islands,2/21/21,2575,0
Virgin Islands,2/22/21,2579,4
Virgin Islands,2/23/21,2589,10
Virgin Islands,2/24/21,2623,34
Virgin Islands,2/25/21,2636,13
Virgin Islands,2/26/21,2636,0
Virgin Islands,2/27/21,2646,10
Virgin Islands,2/28/21,2646,0
Virgin Islands,3/1/21,2646,0
Virgin Islands,3/2/21,2646,0
Virgin Islands,3/3/21,2695,49
Virgin Islands,3/4/21,2704,9
Virgin Islands,3/5/21,2714,10
Virgin Islands,3/6/21,2714,0
Virgin Islands,3/7/21,2714,0
Virgin Islands,3/8/21,2744,30
Virgin Islands,3/9/21,2744,0
Virgin Islands,3/10/21,2755,11
Virgin Islands,3/11/21,2761,6
Virgin Islands,3/12/21,2767,6
Virgin Islands,3/13/21,2767,0
Virgin Islands,3/14/21,2767,0
Virgin Islands,3/15/21,2767,0
Virgin Islands,3/16/21,2767,0
Virgin Islands,3/17/21,2767,0
Virgin Islands,3/18/21,2767,0
Virgin Islands,3/19/21,2767,0
Virgin Islands,3/20/21,2767,0
Virgin Islands,3/21/21,2767,0
Virgin Islands,3/22/21,2767,0
Virgin Islands,3/23/21,2767,0
Virgin Islands,3/24/21,2876,109
Virgin Islands,3/25/21,2877,1
Virgin Islands,3/26/21,2888,11
Virgin Islands,3/27/21,2901,13
Virgin Islands,3/28/21,2907,6
Virgin Islands,3/29/21,2907,0
Virgin Islands,3/30/21,2907,0
Virgin Islands,3/31/21,2907,0
Virgin Islands,4/1/21,2907,0
Virgin Islands,4/2/21,2907,0
Virgin Islands,4/3/21,2907,0
Virgin Islands,4/4/21,2907,0
Virgin Islands,4/5/21,2945,38
Virgin Islands,4/6/21,2945,0
Virgin Islands,4/7/21,2945,0
Virgin Islands,4/8/21,2971,26
Virgin Islands,4/9/21,2971,0
Virgin Islands,4/10/21,2971,0
Virgin Islands,4/11/21,2971,0
Virgin Islands,4/12/21,2998,27
Virgin Islands,4/13/21,3005,7
Virgin Islands,4/14/21,3005,0
Virgin Islands,4/15/21,3022,17
Virgin Islands,4/16/21,3028,6
Virgin Islands,4/17/21,3028,0
Virgin Islands,4/18/21,3028,0
Virgin Islands,4/19/21,3041,13
Virgin Islands,4/20/21,3041,0
Virgin Islands,4/21/21,3041,0
Virgin Islands,4/22/21,3068,27
Virgin Islands,4/23/21,3068,0
Virgin Islands,4/24/21,3068,0
Virgin Islands,4/25/21,3068,0
Virgin Islands,4/26/21,3090,22
Virgin Islands,4/27/21,3093,3
Virgin Islands,4/28/21,3093,0
Virgin Islands,4/29/21,3093,0
Virgin Islands,4/30/21,3125,32
Virgin Islands,5/1/21,3125,0
Virgin Islands,5/2/21,3138,13
Virgin Islands,5/3/21,3138,0
Virgin Islands,5/4/21,3152,14
Virgin Islands,5/5/21,3152,0
Virgin Islands,5/6/21,3152,0
Virgin Islands,5/7/21,3152,0
Virgin Islands,5/8/21,3210,58
Virgin Islands,5/9/21,3210,0
Virgin Islands,5/10/21,3233,23
Virgin Islands,5/11/21,3233,0
Virgin Islands,5/12/21,3256,23
Virgin Islands,5/13/21,3261,5
Virgin Islands,5/14/21,3267,6
Virgin Islands,5/15/21,3267,0
Virgin Islands,5/16/21,3267,0
Virgin Islands,5/17/21,3267,0
Virgin Islands,5/18/21,3288,21
Virgin Islands,5/19/21,3288,0
Virgin Islands,5/20/21,3308,20
Virgin Islands,5/21/21,3308,0
Virgin Islands,5/22/21,3308,0
Virgin Islands,5/23/21,3308,0
Virgin Islands,5/24/21,3383,75
Virgin Islands,5/25/21,3383,0
Virgin Islands,5/26/21,3399,16
Virgin Islands,5/27/21,3399,0
Virgin Islands,5/28/21,3442,43
Virgin Islands,5/29/21,3442,0
Virgin Islands,5/30/21,3442,0
Virgin Islands,5/31/21,3442,0
Virgin Islands,6/1/21,3465,23
Virgin Islands,6/2/21,3512,47
Virgin Islands,6/3/21,3512,0
Virgin Islands,6/4/21,3512,0
Virgin Islands,6/5/21,3512,0
Virgin Islands,6/6/21,3512,0
Virgin Islands,6/7/21,3560,48
Virgin Islands,6/8/21,3608,48
Virgin Islands,6/9/21,3652,44
Virgin Islands,6/10/21,3652,0
Virgin Islands,6/11/21,3690,38
Virgin Islands,6/12/21,3690,0
Virgin Islands,6/13/21,3690,0
Virgin Islands,6/14/21,3702,12
Virgin Islands,6/15/21,3717,15
Virgin Islands,6/16/21,3729,12
Virgin Islands,6/17/21,3747,18
Virgin Islands,6/18/21,3752,5
Virgin Islands,6/19/21,3752,0
Virgin Islands,6/20/21,3752,0
Virgin Islands,6/21/21,3772,20
Virgin Islands,6/22/21,3772,0
Virgin Islands,6/23/21,3772,0
Virgin Islands,6/24/21,3772,0
Virgin Islands,6/25/21,3835,63
Virgin Islands,6/26/21,3835,0
Virgin Islands,6/27/21,3835,0
Virgin Islands,6/28/21,3839,4
Virgin Islands,6/29/21,3858,19
